,Symbol,Name,Industry,IndustryCode
3391,ACHV,Achieve Life Sciences Inc,생명과학 및 메디컬 리서치,562020
3392,GIFI,Gulf Island Fabrication Inc,오일 및 가스 장비 및 서비스,501030
3393,NCSM,NCS Multistage Holdings Inc,오일 및 가스 장비 및 서비스,501030
3394,HNNA,Hennessy Advisors Inc,투자은행 및 서비스,551020
3395,ATLCP,Atlanticus Holdings Corp PRF,은행,551010
3396,FNHC,Fednat Holding Co,보험,553010
3397,SYPR,Sypris Solutions Inc,자동차 및 자동차 부품,531010
3398,EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
3399,OXLCM,Oxford Lane Capital Corp PRF,다양한 금융서비스,555010
3400,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
3401,JAKK,JAKKS Pacific Inc,레저 상품,532050
3402,WVVI,Willamette Valley Vineyards Inc,음료,541010
3403,ASRV,Ameriserv Financial Inc,은행,551010
3404,SDH,Global Internet of People Inc,전문 및 상업 서비스,522030
3405,ZIONP,Zions Bancorporation NA ADR,은행,551010
3406,DCOMP,Dime Community Bancshares Inc PRF,은행,551010
3407,ADXS,Advaxis Inc,생명과학 및 메디컬 리서치,562020
3408,CLRB,Cellectar Biosciences Inc,제약,562010
3409,LOAN,Manhattan Bridge Capital Inc,주택 및 상업용 리츠,601020
3410,CPTA,Capitala Finance Corp,다양한 금융서비스,555010
3411,CYTH,Cyclo Therapeutics Inc,제약,562010
3412,AIRT,Air T Inc,화물 및 물류 서비스,524050
3413,TOPS,Top Ships Inc,화물 및 물류 서비스,524050
3414,NBRV,Nabriva Therapeutics PLC,생명과학 및 메디컬 리서치,562020
3415,NVOS,Novo Integrated Sciences Inc,헬스케어 업체 및 서비스,561020
3416,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
3417,DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
3418,LPTH,LightPath Technologies Inc Class A,사무기기,571050
3419,RSSS,Research Solutions Inc,전문 및 상업 서비스,522030
3420,HUGE,FSD Pharma Inc Class B,제약,562010
3421,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3422,REFR,Research Frontiers Inc,미디어 및 출판,533020
3423,BXRX,Baudax Bio Inc,생명과학 및 메디컬 리서치,562020
3424,WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
3425,AZRX,AzurRx BioPharma Inc,제약,562010
3426,ALIM,Alimera Sciences Inc,제약,562010
3427,UPC,Universe Pharmaceuticals Inc,제약,562010
3428,WHLRD,Wheeler Real Estate Investment Trust Inc PRF,주택 및 상업용 리츠,601020
3429,TECTP,Tectonic Financial Inc PRF,은행,551010
3430,GBRG,Goldenbridge Acquisition Ltd,기타 금융업,556010
3431,DARE,Dare Bioscience Inc,생명과학 및 메디컬 리서치,562020
3432,GOODN,Gladstone Commercial Corp PRF,주택 및 상업용 리츠,601020
3433,TBLT,Toughbuilt Industries Inc,가정용품,532040
3434,LMRKO,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
3435,PBTS,Powerbridge Technologies Co Ltd,소프트웨어 및 IT서비스,572010
3436,DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
3437,MNDO,Mind CTI Ltd,소프트웨어 및 IT서비스,572010
3438,GEG,Great Elm Group Inc,헬스케어 장비 및 용품,561010
3439,GNLN,Greenlane Holdings Inc Class A,식품 및 약품소매,543010
3440,KTRA,Kintara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3441,JCS,Communications Systems Inc,커뮤니케이션 및 네트워킹,571020
3442,GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
3443,KRBP,Kiromic Biopharma Inc,생명과학 및 메디컬 리서치,562020
3444,ALJJ,ALJ Regional Holdings Inc,전문 및 상업 서비스,522030
3445,TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
3446,HUDI,Huadi International Group Co.  Ltd.,메탈&마이닝,512010
3447,OSTR,Oyster Enterprises Acquisition Corp Class A,기타 금융업,556010
3448,OCUP,Ocuphire Pharma Inc,제약,562010
3449,TRIB,Trinity Biotech PLC ADR,헬스케어 장비 및 용품,561010
3450,BLUWU,Blue Water Acquisition Corp,기타 금융업,556010
3451,MCADU,Mountain Crest Acquisition Corp II,기타 금융업,556010
3452,SALM,Salem Media Group Inc Class A,미디어 및 출판,533020
3453,DWSN,Dawson Geophysical Co,오일 및 가스 장비 및 서비스,501030
3454,RKDA,Arcadia Biosciences Inc,화학,511010
3455,ACBAU,Ace Global Business Acquisition Ltd,기타 금융업,556010
3456,CEMI,Chembio Diagnostics Inc,제약,562010
3457,TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
3458,QK,Q&K International Group Ltd ADR,부동산 운영 관리,601010
3459,BRLI,Brilliant Acquisition Corp,기타 금융업,556010
3460,TESS,TESSCO Technologies Inc,커뮤니케이션 및 네트워킹,571020
3461,OCFCP,OceanFirst Financial Corp ADR,은행,551010
3462,ACBA,Ace Global Business Acquisition Ltd,기타 금융업,556010
3463,KSPN,Kaspien Holdings Inc,전문품 상점,534030
3464,HFBL,Home Federal Bancorp Inc of Louisiana,은행,551010
3465,FSEA,First Seacoast Bancorp,은행,551010
3466,VENA,Venus Acquisition Corp,기타 금융업,556010
3467,OPNT,Opiant Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3468,MPACU,Model Performance Acquisition Corp,기타 금융업,556010
3469,CRKN,Crown Electrokinetics Corp.,건축 자재,512020
3470,NETE,Net Element Inc,소프트웨어 및 IT서비스,572010
3471,KFFB,Kentucky First Federal Bancorp,은행,551010
3472,FOXWU,FoxWayne Enterprises Acquisition Corp,기타 금융업,556010
3473,FPAY,FlexShopper Inc,소프트웨어 및 IT서비스,572010
3474,CNET,ZW Data Action Technologies Inc,소프트웨어 및 IT서비스,572010
3475,BIOC,Biocept Inc,헬스케어 장비 및 용품,561010
3476,MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
3477,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3478,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3479,ANPC,AnPac Bio-Medical Science Co Ltd ADR,생명과학 및 메디컬 리서치,562020
3480,QLGN,Qualigen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3481,PULM,Pulmatrix Inc,생명과학 및 메디컬 리서치,562020
3482,AEHR,Aehr Test Systems,반도체 및 반도체 장비,571010
3483,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3484,WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3485,ASTC,Astrotech Corp,우주항공 및 국방,521010
3486,VIRC,Virco Mfg Corp,전문 및 상업 서비스,522030
3487,CCNEP,CNB Financial Corp ADR,은행,551010
3488,DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
3489,IGNYU,Ignyte Acquisition Corp,기타 금융업,556010
3490,AGBA,AGBA Acquisition Ltd,기타 금융업,556010
3491,NUZE,NuZee Inc,식품 및 담배,541020
3492,MPAC,Model Performance Acquisition Corp Class A,기타 금융업,556010
3493,OBAS,Optibase Ltd,부동산 운영 관리,601010
3494,DOGZ,Dogness International Corp Class A,섬유 및 의류,532020
3495,PPIH,Perma-Pipe International Holdings Inc,오일 및 가스 장비 및 서비스,501030
3496,PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
3497,SELF,Global Self Storage Inc,주택 및 상업용 리츠,601020
3498,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3499,BBI,Brickell Biotech Inc,생명과학 및 메디컬 리서치,562020
3500,CHNR,China Natural Resources Inc,석유,501010
3501,CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
3502,NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
3503,MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
3504,GBS,Gbs Inc,생명과학 및 메디컬 리서치,562020
3505,DILAU,DILA Capital Acquisition Corp,기타 금융업,556010
3506,MAYS,J W Mays Inc,부동산 운영 관리,601010
3507,MBINP,Merchants Bancorp PRF,은행,551010
3508,AIHS,Senmiao Technology Ltd,전문품 상점,534030
3509,LANDM,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3510,SINO,Sino-Global Shipping America Ltd,화물 및 물류 서비스,524050
3511,CYRN,Cyren Ltd,소프트웨어 및 IT서비스,572010
3512,BCACU,Brookline Capital Acquisition Corp.,기타 금융업,556010
3513,RILYP,B Riley Financial Inc ADR,투자은행 및 서비스,551020
3514,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3515,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3516,MTEX,Mannatech Inc,식품 및 담배,541020
3517,MOHO,Ecmoho Ltd ADR,전문품 상점,534030
3518,GRCY,Greencity Acquisition Corp,기타 금융업,556010
3519,BPOPN,Popular Capital Trust I PRF,다양한 금융서비스,555010
3520,AMST,Amesite Inc,소프트웨어 및 IT서비스,572010
3521,DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
3522,MKGI,Monaker Group Inc,소프트웨어 및 IT서비스,572010
3523,CBMB,CBM Bancorp Inc,은행,551010
3524,GBRGU,Goldenbridge Acquisition Ltd,기타 금융업,556010
3525,TLGT,Teligent Inc (NEW JERSEY),제약,562010
3526,YGMZ,MingZhu Logistics Holdings Ltd,화물 및 물류 서비스,524050
3527,ICCH,ICC Holdings Inc,보험,553010
3528,ABIO,ARCA Biopharma Inc,제약,562010
3529,LMRKN,Landmark Infrastructure Partners LP Convertible Preference Shares Series C,부동산 운영 관리,601010
3530,SEED,Origin Agritech Ltd,식품 및 담배,541020
3531,QUMU,Qumu Corp,소프트웨어 및 IT서비스,572010
3532,PIXY,ShiftPixy Inc,전문 및 상업 서비스,522030
3533,PFIE,Profire Energy Inc,오일 및 가스 장비 및 서비스,501030
3534,EZGO,EZGO Technologies Ltd,자동차 및 자동차 부품,531010
3535,CNSP,CNS Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3536,ALAC,Alberton Acquisition Corp,기타 금융업,556010
3537,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3538,HJLI,Hancock Jaffe Laboratories Inc,헬스케어 장비 및 용품,561010
3539,LINK,Interlink Electronics Inc,반도체 및 반도체 장비,571010
3540,ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3541,TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
3542,SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
3543,JMPNL,JMP Group LLC PRF,투자은행 및 서비스,551020
3544,SOHO,Sotherly Hotels Inc,주택 및 상업용 리츠,601020
3545,SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
3546,IFMK,iFresh Inc,식품 및 약품소매,543010
3547,TATT,TAT Technologies Ltd,"컴퓨터, 전화 및 가전제품",571060
3548,MCAEU,Mountain Crest Acquisition Corp III,기타 금융업,556010
3549,GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
3550,BRLIU,Brilliant Acquisition Corp Unit,기타 금융업,556010
3551,APDN,Applied DNA Sciences Inc,화학,511010
3552,VIRI,Virios Therapeutics LLC,생명과학 및 메디컬 리서치,562020
3553,TBKCP,Triumph Bancorp Inc ADR,은행,551010
3554,SPKAU,SPK Acquisition Corp,기타 금융업,556010
3555,TOMZ,TOMI Environmental Solutions Inc,전문 및 상업 서비스,522030
3556,ESBK,Elmira Savings Bank,은행,551010
3557,VENAU,Venus Acquisition Corp,기타 금융업,556010
3558,LAAAU,Lakeshore Acquisition I Corp,기타 금융업,556010
3559,BSGAU,Blue Safari Group Acquisition Corp,기타 금융업,556010
3560,LIFE,aTyr Pharma Inc,생명과학 및 메디컬 리서치,562020
3561,MSVB,Mid-Southern Bancorp Inc,은행,551010
3562,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
3563,BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
3564,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
3565,MOTS,Motus GI Holdings Inc,헬스케어 장비 및 용품,561010
3566,RIBT,RiceBran Technologies,식품 및 담배,541020
3567,ISPC,iSpecimen Inc,다양한 소매업,534020
3568,OTRKP,Ontrak Inc PRF,헬스케어 업체 및 서비스,561020
3569,NXTD,NXT-ID Inc,전문 및 상업 서비스,522030
3570,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3571,UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
3572,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3573,AGBAU,AGBA Acquisition Ltd Unit,기타 금융업,556010
3574,ATIF,ATIF Holdings Ltd,전문 및 상업 서비스,522030
3575,HSON,Hudson Global Inc,전문 및 상업 서비스,522030
3576,HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
3577,HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
3578,TANH,Tantech Holdings Ltd,화학,511010
3579,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3580,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3581,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
3582,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
3583,MYT,Urban Tea Inc,식품 및 약품소매,543010
3584,ANDA,Andina Acquisition Corp III,기타 금융업,556010
3585,MBNKP,Medallion Bank PRF,은행,551010
3586,EVOK,Evoke Pharma Inc,제약,562010
3587,HVBC,HV Bancorp Inc,은행,551010
3588,MTC,MMTEC Inc,소프트웨어 및 IT서비스,572010
3589,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3590,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3591,ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
3592,ICON,Iconix Brand Group Inc,섬유 및 의류,532020
3593,VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
3594,BHAT,Blue Hat Interactive Entertainment Technology,레저 상품,532050
3595,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
3596,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3597,WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
3598,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3599,BVXV,BiondVax Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3600,GRCYU,Greencity Acquisition Corp,기타 금융업,556010
3601,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3602,CLRO,Clearone Inc,커뮤니케이션 및 네트워킹,571020
3603,LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
3604,PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
3605,FGF,FG Financial Group Inc,보험,553010
3606,CXDC,China XD Plastics Company Ltd,자동차 및 자동차 부품,531010
3607,ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
3608,EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
3609,SGBX,SG Blocks Inc,주택건설,532030
3610,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
3611,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
3612,CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
3613,PTIX,Protagenic Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3614,XELB,Xcel Brands Inc,미디어 및 출판,533020
3615,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3616,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
3617,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3618,GHSI,Guardion Health Sciences Inc,제약,562010
3619,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3620,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
3621,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3622,AEI,Alset Ehome International Inc,건설 및 엔지니어링,522010
3623,CNNB,Cincinnati Bancorp Inc,은행,551010
3624,MDGS,Medigus Ltd ADR,헬스케어 장비 및 용품,561010
3625,YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
3626,RELI,Reliance Global Group Inc,주택 및 상업용 리츠,601020
3627,EEIQ,Elite Education Group International Ltd,교육서비스,631010
3628,BCTX,Briacell Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3629,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
3630,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3631,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3632,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3633,PT,Pintec Technology Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
3634,CJJD,China Jo-Jo Drugstores Inc,식품 및 약품소매,543010
3635,NSPR,InspireMD Inc,헬스케어 장비 및 용품,561010
3636,TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3637,BTB,Bit Brother Ltd,식품 및 약품소매,543010
3638,GFNCP,General Finance Corp PRF,전문 및 상업 서비스,522030
3639,ATXI,Avenue Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3640,HAPP,Happiness Biotech Group Ltd,식품 및 담배,541020
3641,LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
3642,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
3643,BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
3644,LIXT,Lixte Biotechnology Holdings Inc,생명과학 및 메디컬 리서치,562020
3645,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
3646,TUGCU,TradeUP Global Corp,기타 금융업,556010
3647,ADTX,ADiTx Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3648,GRNVU,Greenvision Acquisition Corp Unit,기타 금융업,556010
3649,DXYN,Dixie Group Inc Class A,가정용품,532040
3650,SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
3651,SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
3652,BLPH,Bellerophon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3653,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
3654,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3655,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3656,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3657,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
3658,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
3659,AUTO,Autoweb Inc,미디어 및 출판,533020
3660,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
